#  TEXES order positions grabbed originally from the atmos plots
#  units are wavenumbers (cm-1) and edge-to-edge of each order for
#  on-blaze is shown
836.074	836.717
836.736	837.379
837.398	838.041
838.06	838.704
838.722	839.366
839.384	840.029
840.046	840.691
840.708	841.353
841.37	842.016
842.031	842.678
842.693	843.341
843.355	844.003
844.017	844.665
844.679	845.328
845.341	845.99
846.003	846.653
846.665	847.315
847.326	847.977
847.988	848.64
848.65	849.302
849.312	849.965
849.974	850.627
850.636	851.289
851.298	851.952
851.96	852.614
852.622	853.277
853.284	853.939
853.945	854.602
854.607	855.264
855.269	855.926
855.931	856.589
856.593	857.251
857.255	857.914
857.917	858.576
858.579	859.238
859.241	859.901
859.903	860.563
860.564	861.226
861.226	861.888
861.888	862.55
862.55	863.213
863.212	863.875
863.874	864.538
864.536	865.2
865.198	865.862
865.86	866.525
866.522	867.187
867.183	867.85
867.845	868.512
868.507	869.174
869.169	869.837
869.831	870.499
870.493	871.162
871.155	871.824
871.817	872.486
872.479	873.149
873.14	873.811
873.802	874.474
874.464	875.136
875.126	875.798
875.788	876.461
876.45	877.123
877.112	877.786
877.774	878.448
878.436	879.11
879.097	879.773
880.421	881.098
881.083	881.76
881.745	882.422
882.407	883.085
883.069	883.747
883.731	884.41
884.393	885.072
885.055	885.734
885.716	886.397
886.378	887.059
887.04	887.722
887.702	888.384
888.364	889.047
889.026	889.709
890.35	891.034
891.012	891.696
891.674	892.359
892.335	893.021
892.997	893.683
893.659	894.346
894.321	895.008
894.983	895.671
895.645	896.333
896.307	896.995
896.969	897.658
897.631	898.32
898.293	898.983
898.954	899.645
899.616	900.307
900.278	900.97
900.94	901.632
901.602	902.295
902.264	902.957
902.926	903.619
903.588	904.282
904.25	904.944
904.911	905.607
905.573	906.269
906.235	906.931
906.897	907.594
907.559	908.256
908.221	908.919
908.883	909.581
909.545	910.243
910.207	910.906
910.869	911.568
911.53	912.231
912.192	912.893
912.854	913.555
913.516	914.218
914.178	914.88
914.84	915.543
915.502	916.205
916.164	916.868
916.826	917.53
917.487	918.192
918.149	918.855
918.811	919.517
919.473	920.18
920.135	920.842
920.797	921.504
921.459	922.167
922.121	922.829
922.783	923.492
923.445	924.154
924.106	924.816
924.768	925.479
925.43	926.141
926.092	926.804
926.754	927.466
927.416	928.128
928.078	928.791
928.74	929.453
929.402	930.116
930.064	930.778
930.725	931.44
931.387	932.103
932.049	932.765
932.711	933.428
933.373	934.09
934.035	934.752
934.697	935.415
935.359	936.077
936.021	936.74
936.682	937.402
937.344	938.064
938.006	938.727
938.668	939.389
939.33	940.052
939.992	940.714
940.654	941.376
941.316	942.039
941.978	942.701
942.64	943.364
943.301	944.026
943.963	944.689
944.625	945.351
945.287	946.013
945.949	946.676
946.611	947.338
947.273	948.001
947.935	948.663
948.597	949.325
949.258	949.988
949.92	950.65
950.582	951.312
951.244	951.975
951.906	952.637
952.568	953.3
953.23	953.962
953.892	954.625
954.554	955.287
955.216	955.949
955.877	956.612
956.539	957.274
957.201	957.937
957.863	958.599
958.525	959.261
959.187	959.924
959.849	960.586
960.511	961.249
961.173	961.911
961.835	962.573
962.496	963.236
963.158	963.898
963.82	964.561
964.482	965.223
965.144	965.885
965.806	966.548
966.468	967.21
967.13	967.873
967.792	968.535
968.453	969.197
969.115	969.86
969.777	970.522
970.439	971.185
971.101	971.847
971.763	972.51
972.425	973.172
973.087	973.834
973.749	974.497
974.411	975.159
975.072	975.822
975.734	976.484
976.396	977.146
977.058	977.809
977.72	978.471
978.382	979.133
979.044	979.796
980.368	981.121
981.029	981.783
981.691	982.446
982.353	983.108
983.015	983.77
983.677	984.433
984.339	985.095
985.001	985.758
985.663	986.42
986.325	987.082
986.987	987.745
987.648	988.407
988.31	989.07
988.972	989.732
990.296	991.057
990.958	991.719
991.62	992.382
992.282	993.044
992.944	993.706
993.606	994.369
994.267	995.031
994.929	995.694
995.591	996.356
996.253	997.018
996.915	997.681
997.577	998.343
998.239	999.006
998.901	999.668
999.563	1000.331
1000.224	1000.993
1000.886	1001.655
1001.548	1002.318
1002.21	1002.98
1002.872	1003.643
1003.534	1004.305
1004.196	1004.967
1004.858	1005.63
1005.52	1006.292
1006.182	1006.954
1006.843	1007.617
1007.505	1008.279
1008.167	1008.942
1008.829	1009.604
1009.491	1010.267
1010.153	1010.929
1010.815	1011.591
1011.477	1012.254
1012.139	1012.916
1012.8	1013.579
1013.462	1014.241
1014.124	1014.903
1014.786	1015.566
1015.448	1016.228
1016.11	1016.891
1016.772	1017.553
1017.434	1018.215
1018.096	1018.878
1018.758	1019.54
1019.419	1020.203
1020.081	1020.865
1020.743	1021.527
1021.405	1022.19
1022.067	1022.852
1022.729	1023.515
1023.391	1024.177
1024.053	1024.839
1024.715	1025.502
1025.376	1026.164
1026.038	1026.827
1026.7	1027.489
1027.362	1028.151
1028.024	1028.814
1028.686	1029.476
1029.348	1030.139
1030.01	1030.801
1030.672	1031.463
1031.334	1032.126
1031.995	1032.788
1032.657	1033.451
1033.319	1034.113
1033.981	1034.776
1034.643	1035.438
1035.305	1036.1
1035.967	1036.763
1036.629	1037.425
1037.291	1038.088
1037.953	1038.75
1038.614	1039.412
1039.276	1040.075
1039.938	1040.737
1040.6	1041.399
1041.262	1042.062
1041.924	1042.724
1042.586	1043.387
1043.248	1044.049
1043.91	1044.712
1044.571	1045.374
1045.233	1046.036
1045.895	1046.699
1046.557	1047.361
1047.219	1048.024
1047.881	1048.686
1048.543	1049.348
1049.205	1050.011
1049.867	1050.673
1050.528	1051.336
1051.19	1051.998
1051.852	1052.66
1052.514	1053.323
1053.176	1053.985
1053.838	1054.648
1054.5	1055.31
1055.162	1055.972
1055.824	1056.635
1056.486	1057.297
1057.147	1057.96
1057.809	1058.622
1058.471	1059.284
1059.133	1059.947
1059.795	1060.609
1060.457	1061.272
1061.119	1061.934
1061.781	1062.596
1062.443	1063.259
1063.105	1063.921
1063.766	1064.584
1064.428	1065.246
1065.09	1065.909
1065.752	1066.571
1066.414	1067.233
1067.076	1067.896
1067.738	1068.558
1068.4	1069.22
1069.062	1069.883
1069.724	1070.545
1070.385	1071.208
1071.047	1071.87
1071.709	1072.532
1072.371	1073.195
1073.033	1073.857
1073.695	1074.52
1074.357	1075.182
1075.019	1075.845
1075.681	1076.507
1076.342	1077.169
1077.004	1077.832
1077.666	1078.494
1078.328	1079.156
1078.99	1079.819
1080.314	1081.144
1080.976	1081.806
1081.638	1082.469
1082.299	1083.131
1082.961	1083.793
1083.623	1084.456
1084.285	1085.118
1084.947	1085.781
1085.609	1086.443
1086.271	1087.105
1086.933	1087.768
1087.595	1088.43
1088.257	1089.093
1088.918	1089.755
1089.58	1090.417
1090.242	1091.08
1090.904	1091.742
1091.566	1092.405
1092.228	1093.067
1092.89	1093.729
1093.552	1094.392
1094.214	1095.054
1094.876	1095.717
1095.537	1096.379
1096.199	1097.041
1096.861	1097.704
1097.523	1098.366
1098.185	1099.029
1098.847	1099.691
1099.509	1100.354
1100.171	1101.016
1100.833	1101.678
1101.495	1102.341
1102.156	1103.003
1102.818	1103.666
1103.48	1104.328
1104.142	1104.99
1104.804	1105.653
1105.466	1106.315
1106.128	1106.978
1106.79	1107.64
1107.452	1108.302
1108.113	1108.965
1108.775	1109.627
1109.437	1110.29
1110.099	1110.952
1110.761	1111.614
1111.423	1112.277
1112.085	1112.939
1112.747	1113.602
1113.409	1114.264
1114.07	1114.926
1114.732	1115.589
1115.394	1116.251
1116.056	1116.914
1116.718	1117.576
1117.38	1118.238
1118.042	1118.901
1118.704	1119.563
1119.366	1120.226
1120.028	1120.888
1120.69	1121.55
1121.351	1122.213
1122.013	1122.875
1122.675	1123.538
1123.337	1124.2
1123.999	1124.862
1124.661	1125.525
1125.323	1126.187
1125.985	1126.85
1126.647	1127.512
1127.308	1128.174
1127.97	1128.837
1128.632	1129.499
1129.294	1130.162
1129.956	1130.824
1130.618	1131.487
1131.28	1132.149
1131.942	1132.811
1132.604	1133.474
1133.266	1134.136
1133.927	1134.798
1134.589	1135.461
1135.251	1136.123
1135.913	1136.786
1136.575	1137.448
1137.237	1138.111
1137.899	1138.773
1138.561	1139.435
1139.223	1140.098
1139.884	1140.76
1140.546	1141.423
1141.208	1142.085
1141.87	1142.747
1142.532	1143.41
1143.194	1144.072
1143.856	1144.734
1144.518	1145.397
1145.18	1146.059
1145.841	1146.722
1146.503	1147.384
1147.165	1148.047
